factkey,datekey,accountkey,companykey,cost_center_id,actual,budget
2022013111370010,20220131,17,GMR0001,113,332287.68,301400.0
2022013111370020,20220131,18,GMR0001,113,315188.99,301400.0
2022013111370030,20220131,19,GMR0001,113,277660.75,301400.0
2022013111370040,20220131,20,GMR0001,113,324559.95,301400.0
2022013111370050,20220131,21,GMR0001,113,275758.11,301400.0
2022013111370060,20220131,22,GMR0001,113,305026.35,301400.0
2022013111370070,20220131,23,GMR0001,113,307501.77,301400.0
2022013111370080,20220131,24,GMR0001,113,310508.96,301400.0
2022013111370090,20220131,25,GMR0001,113,303540.34,301400.0
2022013111370100,20220131,26,GMR0001,113,340593.64,301400.0
2022013111370110,20220131,27,GMR0001,113,307305.28,301400.0
2022013111370120,20220131,28,GMR0001,113,284972.92,301400.0
2022013111370130,20220131,29,GMR0001,113,284050.03,301400.0
2022013111370140,20220131,30,GMR0001,113,309263.1,301400.0
2022013111380010,20220131,31,GMR0001,113,68446.02,75350.0
2022013111380020,20220131,32,GMR0001,113,79795.22,75350.0
2022013111380030,20220131,33,GMR0001,113,70493.88,75350.0
2022013111380040,20220131,34,GMR0001,113,61578.12,75350.0
2022013111390010,20220131,35,GMR0001,113,76311.24,75350.0
2022013111450010,20220131,1,GMR0001,114,1561906.61,1496000.0
2022013111450020,20220131,2,GMR0001,114,1511661.05,1496000.0
2022013111450030,20220131,3,GMR0001,114,1523175.99,1496000.0
2022013111450040,20220131,4,GMR0001,114,1340791.0,1496000.0
2022013111450050,20220131,5,GMR0001,114,1328467.92,1496000.0
2022013111450060,20220131,6,GMR0001,114,1520628.04,1496000.0
2022013111450070,20220131,7,GMR0001,114,1434797.53,1496000.0
2022013111450080,20220131,8,GMR0001,114,1574034.54,1496000.0
2022013111450090,20220131,9,GMR0001,114,1493677.41,1496000.0
2022013111450100,20220131,10,GMR0001,114,1407122.0,1496000.0
2022013111460010,20220131,11,GMR0001,114,1083593.68,1047200.0
2022013111460020,20220131,12,GMR0001,114,1061052.21,1047200.0
2022013111460030,20220131,13,GMR0001,114,1000951.81,1047200.0
2022013111460040,20220131,14,GMR0001,114,1033037.28,1047200.0
2022013111460050,20220131,15,GMR0001,114,1074932.9,1047200.0
2022013111460060,20220131,16,GMR0001,114,1102747.04,1047200.0
2022013111470010,20220131,17,GMR0001,114,302982.3,299200.0
2022013111470020,20220131,18,GMR0001,114,309228.77,299200.0
2022013111470030,20220131,19,GMR0001,114,295769.25,299200.0
2022013111470040,20220131,20,GMR0001,114,299424.07,299200.0
2022013111470050,20220131,21,GMR0001,114,271619.0,299200.0
2022013111470060,20220131,22,GMR0001,114,293691.21,299200.0
2022013111470070,20220131,23,GMR0001,114,305085.25,299200.0
2022013111470080,20220131,24,GMR0001,114,305067.57,299200.0
2022013111470090,20220131,25,GMR0001,114,348341.46,299200.0
2022013111470100,20220131,26,GMR0001,114,315143.3,299200.0
2022013111470110,20220131,27,GMR0001,114,263910.54,299200.0
2022013111470120,20220131,28,GMR0001,114,284945.08,299200.0
2022013111470130,20220131,29,GMR0001,114,293517.44,299200.0
2022013111470140,20220131,30,GMR0001,114,303555.98,299200.0
2022013111480010,20220131,31,GMR0001,114,75930.73,74800.0
2022013111480020,20220131,32,GMR0001,114,80123.17,74800.0
2022013111480030,20220131,33,GMR0001,114,76929.89,74800.0
2022013111480040,20220131,34,GMR0001,114,76623.06,74800.0
2022013111490010,20220131,35,GMR0001,114,75678.83,74800.0
2022013111550010,20220131,1,GMR0001,115,1429731.12,1485000.0
2022013111550020,20220131,2,GMR0001,115,1380930.29,1485000.0
2022013111550030,20220131,3,GMR0001,115,1446851.65,1485000.0
2022013111550040,20220131,4,GMR0001,115,1452623.0,1485000.0
2022013111550050,20220131,5,GMR0001,115,1509080.45,1485000.0
2022013111550060,20220131,6,GMR0001,115,1389600.29,1485000.0
2022013111550070,20220131,7,GMR0001,115,1404185.64,1485000.0
2022013111550080,20220131,8,GMR0001,115,1426605.43,1485000.0
2022013111550090,20220131,9,GMR0001,115,1571984.34,1485000.0
2022013111550100,20220131,10,GMR0001,115,1611444.08,1485000.0
2022013111560010,20220131,11,GMR0001,115,1052940.82,1039500.0
2022013111560020,20220131,12,GMR0001,115,1047368.77,1039500.0
2022013111560030,20220131,13,GMR0001,115,1019568.94,1039500.0
2022013111560040,20220131,14,GMR0001,115,1041182.87,1039500.0
2022013111560050,20220131,15,GMR0001,115,1062865.38,1039500.0
2022013111560060,20220131,16,GMR0001,115,1026987.82,1039500.0
2022013111570010,20220131,17,GMR0001,115,248939.09,297000.0
2022013111570020,20220131,18,GMR0001,115,336949.12,297000.0
2022013111570030,20220131,19,GMR0001,115,277277.8,297000.0
2022013111570040,20220131,20,GMR0001,115,294614.68,297000.0
2022013111570050,20220131,21,GMR0001,115,301024.66,297000.0
2022013111570060,20220131,22,GMR0001,115,303299.09,297000.0
2022013111570070,20220131,23,GMR0001,115,287864.55,297000.0
2022013111570080,20220131,24,GMR0001,115,282924.6,297000.0
2022013111570090,20220131,25,GMR0001,115,344609.54,297000.0
2022013111570100,20220131,26,GMR0001,115,305419.33,297000.0
2022013111570110,20220131,27,GMR0001,115,273212.79,297000.0
2022013111570120,20220131,28,GMR0001,115,330984.46,297000.0
2022013111570130,20220131,29,GMR0001,115,286660.12,297000.0
2022013111570140,20220131,30,GMR0001,115,302873.18,297000.0
2022013111580010,20220131,31,GMR0001,115,68185.72,74250.0
2022013111580020,20220131,32,GMR0001,115,68374.02,74250.0
2022013111580030,20220131,33,GMR0001,115,70474.73,74250.0
2022013111580040,20220131,34,GMR0001,115,86423.41,74250.0
2022013111590010,20220131,35,GMR0001,115,75891.98,74250.0
2022013111650010,20220131,1,GMR0001,116,1413974.4,1474000.0
2022013111650020,20220131,2,GMR0001,116,1392590.42,1474000.0
2022013111650030,20220131,3,GMR0001,116,1279087.51,1474000.0
2022013111650040,20220131,4,GMR0001,116,1468737.44,1474000.0
2022013111650050,20220131,5,GMR0001,116,1569358.95,1474000.0
2022013111650060,20220131,6,GMR0001,116,1356394.66,1474000.0
2022013111650070,20220131,7,GMR0001,116,1367390.52,1474000.0
2022013111650080,20220131,8,GMR0001,116,1549812.56,1474000.0
2022013111650090,20220131,9,GMR0001,116,1436012.77,1474000.0
2022013111650100,20220131,10,GMR0001,116,1474894.77,1474000.0
2022013111660010,20220131,11,GMR0001,116,1090306.2,1031800.0
2022013111660020,20220131,12,GMR0001,116,1079347.05,1031800.0
2022013111660030,20220131,13,GMR0001,116,1065375.04,1031800.0
2022013111660040,20220131,14,GMR0001,116,1020328.0,1031800.0
2022013111660050,20220131,15,GMR0001,116,1027954.2,1031800.0
2022013111660060,20220131,16,GMR0001,116,1011905.71,1031800.0
2022013111670010,20220131,17,GMR0001,116,268773.39,294800.0
2022013111670020,20220131,18,GMR0001,116,285027.56,294800.0
2022013111670030,20220131,19,GMR0001,116,282858.51,294800.0
2022013111670040,20220131,20,GMR0001,116,274896.16,294800.0
2022013111670050,20220131,21,GMR0001,116,291013.04,294800.0
2022013111670060,20220131,22,GMR0001,116,288936.31,294800.0
2022013111670070,20220131,23,GMR0001,116,340671.14,294800.0
2022013111670080,20220131,24,GMR0001,116,335367.45,294800.0
2022013111670090,20220131,25,GMR0001,116,308702.0,294800.0
2022013111670100,20220131,26,GMR0001,116,301927.75,294800.0
2022013111670110,20220131,27,GMR0001,116,244308.54,294800.0
2022013111670120,20220131,28,GMR0001,116,261247.66,294800.0
2022013111670130,20220131,29,GMR0001,116,269795.95,294800.0
2022013111670140,20220131,30,GMR0001,116,306766.01,294800.0
2022013111680010,20220131,31,GMR0001,116,78847.01,73700.0
2022013111680020,20220131,32,GMR0001,116,79045.75,73700.0
2022013111680030,20220131,33,GMR0001,116,69136.63,73700.0
2022013111680040,20220131,34,GMR0001,116,60487.54,73700.0
2022013111690010,20220131,35,GMR0001,116,69255.69,73700.0
2022013111750010,20220131,1,GMR0001,117,1505093.04,1463000.0
2022013111750020,20220131,2,GMR0001,117,1450327.88,1463000.0
2022013111750030,20220131,3,GMR0001,117,1546494.43,1463000.0
2022013111750040,20220131,4,GMR0001,117,1520188.76,1463000.0
2022013111750050,20220131,5,GMR0001,117,1429846.35,1463000.0
2022013111750060,20220131,6,GMR0001,117,1365118.67,1463000.0
2022013111750070,20220131,7,GMR0001,117,1459939.02,1463000.0
2022013111750080,20220131,8,GMR0001,117,1520701.67,1463000.0
2022013111750090,20220131,9,GMR0001,117,1398001.91,1463000.0
2022013111750100,20220131,10,GMR0001,117,1525981.65,1463000.0
2022013111760010,20220131,11,GMR0001,117,1013473.2,1024100.0
2022013111760020,20220131,12,GMR0001,117,980261.14,1024100.0
2022013111760030,20220131,13,GMR0001,117,1014987.83,1024100.0
2022013111760040,20220131,14,GMR0001,117,1039777.19,1024100.0
2022013111760050,20220131,15,GMR0001,117,1042635.74,1024100.0
2022013111760060,20220131,16,GMR0001,117,1000738.44,1024100.0
2022013111770010,20220131,17,GMR0001,117,254067.82,292600.0
2022013111770020,20220131,18,GMR0001,117,305300.76,292600.0
2022013111770030,20220131,19,GMR0001,117,276605.77,292600.0
2022013111770040,20220131,20,GMR0001,117,276809.88,292600.0
2022013111770050,20220131,21,GMR0001,117,277965.11,292600.0
2022013111770060,20220131,22,GMR0001,117,273958.06,292600.0
2022013111770070,20220131,23,GMR0001,117,291933.28,292600.0
2022013111770080,20220131,24,GMR0001,117,303778.08,292600.0
2022013111770090,20220131,25,GMR0001,117,243917.77,292600.0
2022013111770100,20220131,26,GMR0001,117,287244.55,292600.0
2022013111770110,20220131,27,GMR0001,117,260647.75,292600.0
2022013111770120,20220131,28,GMR0001,117,234490.22,292600.0
2022013111770130,20220131,29,GMR0001,117,277252.6,292600.0
2022013111770140,20220131,30,GMR0001,117,306178.04,292600.0
2022013111780010,20220131,31,GMR0001,117,78108.78,73150.0
2022013111780020,20220131,32,GMR0001,117,72807.06,73150.0
2022013111780030,20220131,33,GMR0001,117,65793.74,73150.0
2022013111780040,20220131,34,GMR0001,117,71171.52,73150.0
2022013111790010,20220131,35,GMR0001,117,67305.9,73150.0
2022013111850010,20220131,1,GMR0001,118,1490462.34,1452000.0
2022013111850020,20220131,2,GMR0001,118,1485848.54,1452000.0
2022013111850030,20220131,3,GMR0001,118,1353984.84,1452000.0
2022013111850040,20220131,4,GMR0001,118,1328808.09,1452000.0
2022013111850050,20220131,5,GMR0001,118,1431756.78,1452000.0
2022013111850060,20220131,6,GMR0001,118,1319274.3,1452000.0
2022013111850070,20220131,7,GMR0001,118,1436269.72,1452000.0
2022013111850080,20220131,8,GMR0001,118,1388008.45,1452000.0
2022013111850090,20220131,9,GMR0001,118,1461155.81,1452000.0
2022013111850100,20220131,10,GMR0001,118,1521471.61,1452000.0
2022013111860010,20220131,11,GMR0001,118,997579.36,1016400.0
2022013111860020,20220131,12,GMR0001,118,1058155.46,1016400.0
2022013111860030,20220131,13,GMR0001,118,1053635.22,1016400.0
2022013111860040,20220131,14,GMR0001,118,1016849.35,1016400.0
2022013111860050,20220131,15,GMR0001,118,956558.91,1016400.0
2022013111860060,20220131,16,GMR0001,118,1026124.42,1016400.0
2022013111870010,20220131,17,GMR0001,118,296920.74,290400.0
2022013111870020,20220131,18,GMR0001,118,303118.56,290400.0
2022013111870030,20220131,19,GMR0001,118,268678.81,290400.0
2022013111870040,20220131,20,GMR0001,118,255527.54,290400.0
2022013111870050,20220131,21,GMR0001,118,272866.87,290400.0
2022013111870060,20220131,22,GMR0001,118,315000.61,290400.0
2022013111870070,20220131,23,GMR0001,118,336110.3,290400.0
2022013111870080,20220131,24,GMR0001,118,289333.93,290400.0
2022013111870090,20220131,25,GMR0001,118,273479.98,290400.0
2022013111870100,20220131,26,GMR0001,118,257986.41,290400.0
2022013111870110,20220131,27,GMR0001,118,268682.98,290400.0
2022013111870120,20220131,28,GMR0001,118,298934.68,290400.0
2022013111870130,20220131,29,GMR0001,118,282880.96,290400.0
2022013111870140,20220131,30,GMR0001,118,295055.45,290400.0
2022013111880010,20220131,31,GMR0001,118,79091.21,72600.0
2022013111880020,20220131,32,GMR0001,118,74325.03,72600.0
2022013111880030,20220131,33,GMR0001,118,67203.55,72600.0
2022013111880040,20220131,34,GMR0001,118,76994.95,72600.0
2022013111890010,20220131,35,GMR0001,118,65909.67,72600.0
2022013111950010,20220131,1,GMR0001,119,1329478.5,1441000.0
2022013111950020,20220131,2,GMR0001,119,1420009.7,1441000.0
2022013111950030,20220131,3,GMR0001,119,1334304.84,1441000.0
2022013111950040,20220131,4,GMR0001,119,1460854.28,1441000.0
2022013111950050,20220131,5,GMR0001,119,1435791.7,1441000.0
2022013111950060,20220131,6,GMR0001,119,1294153.08,1441000.0
2022013111950070,20220131,7,GMR0001,119,1426463.61,1441000.0
2022013111950080,20220131,8,GMR0001,119,1451623.64,1441000.0
2022013111950090,20220131,9,GMR0001,119,1414435.37,1441000.0
2022013111950100,20220131,10,GMR0001,119,1473098.91,1441000.0
2022013111960010,20220131,11,GMR0001,119,1004661.04,1008700.0
2022013111960020,20220131,12,GMR0001,119,996397.79,1008700.0
2022013111960030,20220131,13,GMR0001,119,1017586.82,1008700.0
2022013111960040,20220131,14,GMR0001,119,1012848.12,1008700.0
2022013111960050,20220131,15,GMR0001,119,1041751.98,1008700.0
2022013111960060,20220131,16,GMR0001,119,985203.84,1008700.0
2022013111970010,20220131,17,GMR0001,119,313775.7,288200.0
2022013111970020,20220131,18,GMR0001,119,336928.47,288200.0
2022013111970030,20220131,19,GMR0001,119,276380.41,288200.0
2022013111970040,20220131,20,GMR0001,119,264448.72,288200.0
2022013111970050,20220131,21,GMR0001,119,250650.53,288200.0
2022013111970060,20220131,22,GMR0001,119,273122.23,288200.0
2022013111970070,20220131,23,GMR0001,119,280119.92,288200.0
2022013111970080,20220131,24,GMR0001,119,309431.89,288200.0
2022013111970090,20220131,25,GMR0001,119,260012.64,288200.0
2022013111970100,20220131,26,GMR0001,119,319365.71,288200.0
2022013111970110,20220131,27,GMR0001,119,269760.62,288200.0
2022013111970120,20220131,28,GMR0001,119,334106.02,288200.0
2022013111970130,20220131,29,GMR0001,119,313038.07,288200.0
2022013111970140,20220131,30,GMR0001,119,245433.59,288200.0
2022013111980010,20220131,31,GMR0001,119,84774.16,72050.0
2022013111980020,20220131,32,GMR0001,119,67833.98,72050.0
2022013111980030,20220131,33,GMR0001,119,60346.95,72050.0
2022013111980040,20220131,34,GMR0001,119,64209.5,72050.0
2022013111990010,20220131,35,GMR0001,119,70541.07,72050.0
2022013112050010,20220131,1,GMR0001,120,1475933.74,1430000.0
2022013112050020,20220131,2,GMR0001,120,1426063.25,1430000.0
2022013112050030,20220131,3,GMR0001,120,1429564.79,1430000.0
2022013112050040,20220131,4,GMR0001,120,1449915.13,1430000.0
2022013112050050,20220131,5,GMR0001,120,1376932.91,1430000.0
2022013112050060,20220131,6,GMR0001,120,1524954.06,1430000.0
2022013112050070,20220131,7,GMR0001,120,1328632.62,1430000.0
2022013112050080,20220131,8,GMR0001,120,1337353.83,1430000.0
2022013112050090,20220131,9,GMR0001,120,1489822.67,1430000.0
2022013112050100,20220131,10,GMR0001,120,1473478.63,1430000.0
2022013112060010,20220131,11,GMR0001,120,1004059.46,1001000.0
2022013112060020,20220131,12,GMR0001,120,989456.51,1001000.0
2022013112060030,20220131,13,GMR0001,120,1021190.52,1001000.0
2022013112060040,20220131,14,GMR0001,120,1000835.48,1001000.0
2022013112060050,20220131,15,GMR0001,120,1031951.05,1001000.0
2022013112060060,20220131,16,GMR0001,120,962169.73,1001000.0
2022013112070010,20220131,17,GMR0001,120,293384.6,286000.0
2022013112070020,20220131,18,GMR0001,120,319781.08,286000.0
2022013112070030,20220131,19,GMR0001,120,302930.88,286000.0
2022013112070040,20220131,20,GMR0001,120,258274.61,286000.0
2022013112070050,20220131,21,GMR0001,120,288614.74,286000.0
2022013112070060,20220131,22,GMR0001,120,281435.07,286000.0
2022013112070070,20220131,23,GMR0001,120,264454.39,286000.0
2022013112070080,20220131,24,GMR0001,120,308301.71,286000.0
2022013112070090,20220131,25,GMR0001,120,285456.2,286000.0
2022013112070100,20220131,26,GMR0001,120,303814.49,286000.0
2022013112070110,20220131,27,GMR0001,120,249163.06,286000.0
2022013112070120,20220131,28,GMR0001,120,313979.08,286000.0
2022013112070130,20220131,29,GMR0001,120,305976.14,286000.0
2022013112070140,20220131,30,GMR0001,120,247004.85,286000.0
2022013112080010,20220131,31,GMR0001,120,66610.13,71500.0
2022013112080020,20220131,32,GMR0001,120,68685.9,71500.0
2022013112080030,20220131,33,GMR0001,120,70691.36,71500.0
2022013112080040,20220131,34,GMR0001,120,77457.38,71500.0
2022013112090010,20220131,35,GMR0001,120,73831.52,71500.0
2022013112150010,20220131,1,GMR0001,121,1420382.27,1419000.0
2022013112150020,20220131,2,GMR0001,121,1497350.85,1419000.0
2022013112150030,20220131,3,GMR0001,121,1391933.86,1419000.0
2022013112150040,20220131,4,GMR0001,121,1407136.74,1419000.0
2022013112150050,20220131,5,GMR0001,121,1396947.78,1419000.0
2022013112150060,20220131,6,GMR0001,121,1391470.48,1419000.0
2022013112150070,20220131,7,GMR0001,121,1350670.22,1419000.0
2022013112150080,20220131,8,GMR0001,121,1418536.13,1419000.0
2022013112150090,20220131,9,GMR0001,121,1379001.02,1419000.0
2022013112150100,20220131,10,GMR0001,121,1314490.78,1419000.0
2022013112160010,20220131,11,GMR0001,121,987843.22,993300.0
2022013112160020,20220131,12,GMR0001,121,965426.94,993300.0
2022013112160030,20220131,13,GMR0001,121,1005206.97,993300.0
2022013112160040,20220131,14,GMR0001,121,995312.43,993300.0
2022013112160050,20220131,15,GMR0001,121,1009209.89,993300.0
2022013112160060,20220131,16,GMR0001,121,1018823.31,993300.0
2022013112170010,20220131,17,GMR0001,121,271890.52,283800.0
2022013112170020,20220131,18,GMR0001,121,344722.94,283800.0
2022013112170030,20220131,19,GMR0001,121,265620.71,283800.0
2022013112170040,20220131,20,GMR0001,121,237968.61,283800.0
2022013112170050,20220131,21,GMR0001,121,275637.51,283800.0
2022013112170060,20220131,22,GMR0001,121,267020.11,283800.0
2022013112170070,20220131,23,GMR0001,121,334167.16,283800.0
2022013112170080,20220131,24,GMR0001,121,281457.66,283800.0
2022013112170090,20220131,25,GMR0001,121,293212.88,283800.0
2022013112170100,20220131,26,GMR0001,121,303335.61,283800.0
2022013112170110,20220131,27,GMR0001,121,290049.08,283800.0
2022013112170120,20220131,28,GMR0001,121,234648.45,283800.0
2022013112170130,20220131,29,GMR0001,121,305966.52,283800.0
2022013112170140,20220131,30,GMR0001,121,262856.49,283800.0
2022013112180010,20220131,31,GMR0001,121,80323.2,70950.0
2022013112180020,20220131,32,GMR0001,121,74080.47,70950.0
2022013112180030,20220131,33,GMR0001,121,73755.53,70950.0
2022013112180040,20220131,34,GMR0001,121,69975.94,70950.0
2022013112190010,20220131,35,GMR0001,121,74690.48,70950.0
2022013112250010,20220131,1,GMR0001,122,1380242.23,1408000.0
2022013112250020,20220131,2,GMR0001,122,1376031.94,1408000.0
2022013112250030,20220131,3,GMR0001,122,1298049.08,1408000.0
2022013112250040,20220131,4,GMR0001,122,1487656.32,1408000.0
2022013112250050,20220131,5,GMR0001,122,1354366.14,1408000.0
2022013112250060,20220131,6,GMR0001,122,1415911.94,1408000.0
2022013112250070,20220131,7,GMR0001,122,1468707.48,1408000.0
2022013112250080,20220131,8,GMR0001,122,1481161.02,1408000.0
2022013112250090,20220131,9,GMR0001,122,1320552.41,1408000.0
2022013112250100,20220131,10,GMR0001,122,1492943.8,1408000.0
2022013112260010,20220131,11,GMR0001,122,971483.39,985600.0
